124;2015-01;2015-01-01;113;113-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;84;0;0;1;EDIER;
125;2015-01;2015-01-01;114;114-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;134;0;0;1;EDIER;
126;2015-01;2015-01-01;114;114-01;BOLSA SEGURIDAD;BOLSA;3.300;0;0;3.300;144;475.620;0;1;EDIER;
127;2015-01;2015-01-01;116;116-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;32;0;0;1;EDIER;
128;2015-01;2015-01-01;117;117-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;283;0;0;1;EDIER;
129;2015-01;2015-01-01;118;118-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;32;0;0;1;EDIER;
130;2015-01;2015-01-01;120;120-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;212;0;0;1;EDIER;
131;2015-01;2015-01-01;121;121-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;84;0;0;1;EDIER;
132;2015-01;2015-01-01;122;122-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;84;0;0;1;EDIER;
133;2015-01;2015-01-01;123;123-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;159;0;0;1;EDIER;
134;2015-01;2015-01-01;124;124-00;BOLSA CURRIER;BOLSA;0;0;0;0;84;0;0;1;EDIER;
135;2015-01;2015-01-01;125;125-00;BOLSA CURRIER;BOLSA;0;0;0;0;57;0;0;1;EDIER;
136;2015-01;2015-01-01;128;128-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;147;0;0;1;EDIER;
137;2015-01;2015-01-01;129;129-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;32;0;0;1;EDIER;
138;2015-01;2015-01-01;131;131-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;130;0;0;1;EDIER;
139;2015-01;2015-01-01;133;133-00;N.A.;BOLSA;0;0;0;0;730;0;0;1;EDIER;
140;2015-01;2015-01-01;134;134-00;BOLSA CURRIER;BOLSA;0;0;0;0;181;0;0;1;EDIER;
141;2015-01;2015-01-01;135;135-00;BOLSA CURRIER;BOLSA;0;0;0;0;85;0;0;1;EDIER;
142;2015-01;2015-01-01;136;136-00;BOLSA CURRIER;BOLSA;0;0;0;0;65;0;0;1;EDIER;
143;2015-01;2015-01-01;137;137-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;189;0;0;1;EDIER;
144;2015-01;2015-01-01;137;137-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;189;0;0;1;EDIER;
145;2015-01;2015-01-01;137;137-03;BOLSA SEGURIDAD;BOLSA;0;0;0;0;192;0;0;1;EDIER;
146;2015-01;2015-01-01;137;137-04;BOLSA SEGURIDAD;BOLSA;9.100;230.000;97.200;141.900;192;27.271.930;0;1;EDIER;
147;2015-01;2015-01-01;138;138-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;402;0;0;1;EDIER;
148;2015-01;2015-01-01;138;138-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;402;0;0;1;EDIER;
149;2015-01;2015-01-01;138;138-02;BOLSA SEGURIDAD;BOLSA;0;0;0;0;402;0;0;1;EDIER;
